DEPADM,DepBol,NomeDepBol,codRMet,codmun,mun,SERIE_ANO,cod_per,periodo,co_comp,ds_comp,medprof,
1,1,Rede Estadual,5,427,LUTECIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,306,3
1,1,Rede Estadual,5,428,MACATUBA,9? Ano EF,9,GERAL,2,MATEM?TICA,273,7
1,1,Rede Estadual,5,428,MACATUBA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,5
1,1,Rede Estadual,5,429,MACAUBAL,9? Ano EF,9,GERAL,2,MATEM?TICA,334,1
1,1,Rede Estadual,5,429,MACAUBAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,346,
1,1,Rede Estadual,5,430,MACEDONIA,9? Ano EF,9,GERAL,2,MATEM?TICA,281,9
1,1,Rede Estadual,5,430,MACEDONIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,304,1
1,1,Rede Estadual,5,431,MAGDA,9? Ano EF,9,GERAL,2,MATEM?TICA,283,6
1,1,Rede Estadual,5,431,MAGDA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,312,3
1,1,Rede Estadual,5,434,MANDURI,9? Ano EF,9,GERAL,2,MATEM?TICA,253,5
1,1,Rede Estadual,5,434,MANDURI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,9
1,1,Rede Estadual,5,435,MARABA PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,258,6
1,1,Rede Estadual,5,435,MARABA PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,1
1,1,Rede Estadual,5,436,MARACAI,9? Ano EF,9,GERAL,2,MATEM?TICA,264,5
1,1,Rede Estadual,5,436,MARACAI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,
1,1,Rede Estadual,5,437,MARIAPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,285,4
1,1,Rede Estadual,5,437,MARIAPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,7
1,1,Rede Estadual,5,438,MARILIA,3? Ano EF,9,GERAL,2,MATEM?TICA,231,7
1,1,Rede Estadual,5,438,MARILIA,5? Ano EF,9,GERAL,2,MATEM?TICA,246,8
1,1,Rede Estadual,5,438,MARILIA,9? Ano EF,9,GERAL,2,MATEM?TICA,263,4
1,1,Rede Estadual,5,438,MARILIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,1
1,1,Rede Estadual,5,439,MARINOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,284,4
1,1,Rede Estadual,5,439,MARINOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,308,8
1,1,Rede Estadual,5,440,MARTINOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,270,
1,1,Rede Estadual,5,440,MARTINOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,8
1,1,Rede Estadual,5,441,MATAO,3? Ano EF,9,GERAL,2,MATEM?TICA,236,5
1,1,Rede Estadual,5,441,MATAO,5? Ano EF,9,GERAL,2,MATEM?TICA,261,5
1,1,Rede Estadual,5,441,MATAO,9? Ano EF,9,GERAL,2,MATEM?TICA,269,7
1,1,Rede Estadual,5,441,MATAO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,8
1,1,Rede Estadual,5,443,MENDONCA,9? Ano EF,9,GERAL,2,MATEM?TICA,281,6
1,1,Rede Estadual,5,443,MENDONCA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,312,8
1,1,Rede Estadual,5,444,MERIDIANO,9? Ano EF,9,GERAL,2,MATEM?TICA,269,1
1,1,Rede Estadual,5,444,MERIDIANO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,291,1
1,1,Rede Estadual,5,445,MIGUELOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,2
1,1,Rede Estadual,5,446,MINEIROS DO TIETE,9? Ano EF,9,GERAL,2,MATEM?TICA,260,6
1,1,Rede Estadual,5,446,MINEIROS DO TIETE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,310,
1,1,Rede Estadual,5,447,MIRA ESTRELA,9? Ano EF,9,GERAL,2,MATEM?TICA,290,6
1,1,Rede Estadual,5,447,MIRA ESTRELA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,314,8
1,1,Rede Estadual,5,448,MIRACATU,9? Ano EF,9,GERAL,2,MATEM?TICA,244,
1,1,Rede Estadual,5,448,MIRACATU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,8
1,1,Rede Estadual,5,449,MIRANDOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,254,9
1,1,Rede Estadual,5,449,MIRANDOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,9
1,1,Rede Estadual,5,450,MIRANTE DO PARANAPANEMA,3? Ano EF,9,GERAL,2,MATEM?TICA,246,6
1,1,Rede Estadual,5,450,MIRANTE DO PARANAPANEMA,5? Ano EF,9,GERAL,2,MATEM?TICA,254,2
1,1,Rede Estadual,5,450,MIRANTE DO PARANAPANEMA,9? Ano EF,9,GERAL,2,MATEM?TICA,263,6
1,1,Rede Estadual,5,450,MIRANTE DO PARANAPANEMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,7
1,1,Rede Estadual,5,451,MIRASSOL,9? Ano EF,9,GERAL,2,MATEM?TICA,272,4
1,1,Rede Estadual,5,451,MIRASSOL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,300,5
1,1,Rede Estadual,5,452,MIRASSOLANDIA,9? Ano EF,9,GERAL,2,MATEM?TICA,255,3
1,1,Rede Estadual,5,452,MIRASSOLANDIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,9
1,1,Rede Estadual,5,455,MOGI GUACU,9? Ano EF,9,GERAL,2,MATEM?TICA,263,
1,1,Rede Estadual,5,455,MOGI GUACU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,296,
1,1,Rede Estadual,5,456,MOGI MIRIM,9? Ano EF,9,GERAL,2,MATEM?TICA,253,7
1,1,Rede Estadual,5,456,MOGI MIRIM,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,
1,1,Rede Estadual,5,457,MOMBUCA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,297,3
1,1,Rede Estadual,5,458,MONCOES,5? Ano EF,9,GERAL,2,MATEM?TICA,245,8
1,1,Rede Estadual,5,458,MONCOES,9? Ano EF,9,GERAL,2,MATEM?TICA,290,2
1,1,Rede Estadual,5,458,MONCOES,EM-3? s?rie,9,GERAL,2,MATEM?TICA,329,5
1,1,Rede Estadual,5,460,MONTE ALEGRE DO SUL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,305,6
1,1,Rede Estadual,5,462,MONTE APRAZIVEL,9? Ano EF,9,GERAL,2,MATEM?TICA,285,1
1,1,Rede Estadual,5,462,MONTE APRAZIVEL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,280,
1,1,Rede Estadual,5,463,MONTE AZUL PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,259,1
1,1,Rede Estadual,5,463,MONTE AZUL PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,298,2
1,1,Rede Estadual,5,464,MONTE CASTELO,9? Ano EF,9,GERAL,2,MATEM?TICA,249,5
1,1,Rede Estadual,5,464,MONTE CASTELO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,9
1,1,Rede Estadual,5,468,MORUNGABA,9? Ano EF,9,GERAL,2,MATEM?TICA,272,2
1,1,Rede Estadual,5,468,MORUNGABA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,291,5
1,1,Rede Estadual,5,469,MURUTINGA DO SUL,9? Ano EF,9,GERAL,2,MATEM?TICA,264,
1,1,Rede Estadual,5,469,MURUTINGA DO SUL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,9
1,1,Rede Estadual,5,470,NARANDIBA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,292,
1,1,Rede Estadual,5,472,NAZARE PAULISTA,3? Ano EF,9,GERAL,2,MATEM?TICA,188,9
1,1,Rede Estadual,5,472,NAZARE PAULISTA,5? Ano EF,9,GERAL,2,MATEM?TICA,216,4
1,1,Rede Estadual,5,472,NAZARE PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,247,5
1,1,Rede Estadual,5,472,NAZARE PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,276,2
1,1,Rede Estadual,5,473,NEVES PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,263,
1,1,Rede Estadual,5,473,NEVES PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,7
1,1,Rede Estadual,5,474,NHANDEARA,5? Ano EF,9,GERAL,2,MATEM?TICA,245,3
1,1,Rede Estadual,5,474,NHANDEARA,9? Ano EF,9,GERAL,2,MATEM?TICA,267,2
1,1,Rede Estadual,5,474,NHANDEARA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,274,1
1,1,Rede Estadual,5,475,NIPOA,9? Ano EF,9,GERAL,2,MATEM?TICA,258,9
1,1,Rede Estadual,5,475,NIPOA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,290,6
1,1,Rede Estadual,5,476,NOVA ALIANCA,9? Ano EF,9,GERAL,2,MATEM?TICA,276,
1,1,Rede Estadual,5,476,NOVA ALIANCA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,321,9
1,1,Rede Estadual,5,477,NOVA EUROPA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,269,2
1,1,Rede Estadual,5,478,NOVA GRANADA,9? Ano EF,9,GERAL,2,MATEM?TICA,256,8
1,1,Rede Estadual,5,478,NOVA GRANADA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,279,1
1,1,Rede Estadual,5,479,NOVA GUATAPORANGA,9? Ano EF,9,GERAL,2,MATEM?TICA,281,4
1,1,Rede Estadual,5,479,NOVA GUATAPORANGA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,302,9
1,1,Rede Estadual,5,480,NOVA INDEPENDENCIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,297,9
1,1,Rede Estadual,5,481,NOVA LUZITANIA,9? Ano EF,9,GERAL,2,MATEM?TICA,302,7
1,1,Rede Estadual,5,481,NOVA LUZITANIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,308,4
1,1,Rede Estadual,5,483,NOVO HORIZONTE,9? Ano EF,9,GERAL,2,MATEM?TICA,243,5
1,1,Rede Estadual,5,483,NOVO HORIZONTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,291,7
1,1,Rede Estadual,5,485,OCAUCU,9? Ano EF,9,GERAL,2,MATEM?TICA,245,9
1,1,Rede Estadual,5,485,OCAUCU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,274,6
1,1,Rede Estadual,5,486,OLEO,9? Ano EF,9,GERAL,2,MATEM?TICA,268,4
1,1,Rede Estadual,5,486,OLEO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,8
1,1,Rede Estadual,5,487,OLIMPIA,9? Ano EF,9,GERAL,2,MATEM?TICA,286,8
1,1,Rede Estadual,5,487,OLIMPIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,9
1,1,Rede Estadual,5,488,ONDA VERDE,9? Ano EF,9,GERAL,2,MATEM?TICA,244,8
1,1,Rede Estadual,5,488,ONDA VERDE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,3
1,1,Rede Estadual,5,489,ORIENTE,3? Ano EF,9,GERAL,2,MATEM?TICA,200,2
1,1,Rede Estadual,5,489,ORIENTE,5? Ano EF,9,GERAL,2,MATEM?TICA,201,7
1,1,Rede Estadual,5,489,ORIENTE,9? Ano EF,9,GERAL,2,MATEM?TICA,247,7
1,1,Rede Estadual,5,489,ORIENTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,266,7
1,1,Rede Estadual,5,490,ORINDIUVA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,298,1
1,1,Rede Estadual,5,493,OSCAR BRESSANE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,280,7
1,1,Rede Estadual,5,494,OSVALDO CRUZ,9? Ano EF,9,GERAL,2,MATEM?TICA,254,4
1,1,Rede Estadual,5,494,OSVALDO CRUZ,EM-3? s?rie,9,GERAL,2,MATEM?TICA,275,9
1,1,Rede Estadual,5,495,OURINHOS,3? Ano EF,9,GERAL,2,MATEM?TICA,224,8
1,1,Rede Estadual,5,495,OURINHOS,5? Ano EF,9,GERAL,2,MATEM?TICA,236,7
1,1,Rede Estadual,5,495,OURINHOS,9? Ano EF,9,GERAL,2,MATEM?TICA,269,9
1,1,Rede Estadual,5,495,OURINHOS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,286,2
1,1,Rede Estadual,5,496,OURO VERDE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,298,6
1,1,Rede Estadual,5,497,PACAEMBU,9? Ano EF,9,GERAL,2,MATEM?TICA,246,7
1,1,Rede Estadual,5,497,PACAEMBU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,8
1,1,Rede Estadual,5,498,PALESTINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,296,2
1,1,Rede Estadual,5,499,PALMARES PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,265,5
1,1,Rede Estadual,5,499,PALMARES PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,301,
1,1,Rede Estadual,5,500,PALMEIRA D'OESTE,9? Ano EF,9,GERAL,2,MATEM?TICA,283,5
1,1,Rede Estadual,5,500,PALMEIRA D'OESTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,298,9
1,1,Rede Estadual,5,501,PALMITAL,9? Ano EF,9,GERAL,2,MATEM?TICA,247,1
1,1,Rede Estadual,5,501,PALMITAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,266,9
1,1,Rede Estadual,5,502,PANORAMA,9? Ano EF,9,GERAL,2,MATEM?TICA,251,6
1,1,Rede Estadual,5,502,PANORAMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,1
1,1,Rede Estadual,5,503,PARAGUACU PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,258,
1,1,Rede Estadual,5,503,PARAGUACU PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,
1,1,Rede Estadual,5,505,PARAISO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,3
1,1,Rede Estadual,5,506,PARANAPANEMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,8
1,1,Rede Estadual,5,507,PARDINHO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,289,3
1,1,Rede Estadual,5,508,PARANAPUA,9? Ano EF,9,GERAL,2,MATEM?TICA,280,5
1,1,Rede Estadual,5,508,PARANAPUA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,306,4
1,1,Rede Estadual,5,509,PARAPUA,9? Ano EF,9,GERAL,2,MATEM?TICA,255,7
1,1,Rede Estadual,5,509,PARAPUA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,263,6
1,1,Rede Estadual,5,510,PARIQUERA-ACU,9? Ano EF,9,GERAL,2,MATEM?TICA,269,5
1,1,Rede Estadual,5,510,PARIQUERA-ACU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,
1,1,Rede Estadual,5,511,PATROCINIO PAULISTA,9? Ano EF,9,GERAL,2,MATEM?TICA,256,8
1,1,Rede Estadual,5,511,PATROCINIO PAULISTA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,3
1,1,Rede Estadual,5,512,PAULICEIA,9? Ano EF,9,GERAL,2,MATEM?TICA,249,9
1,1,Rede Estadual,5,512,PAULICEIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,2
1,1,Rede Estadual,5,514,PAULO DE FARIA,9? Ano EF,9,GERAL,2,MATEM?TICA,256,6
1,1,Rede Estadual,5,514,PAULO DE FARIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,3
1,1,Rede Estadual,5,515,PEDERNEIRAS,9? Ano EF,9,GERAL,2,MATEM?TICA,250,8
1,1,Rede Estadual,5,515,PEDERNEIRAS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,277,
1,1,Rede Estadual,5,516,PEDRA BELA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,298,
1,1,Rede Estadual,5,517,PEDRANOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,256,2
1,1,Rede Estadual,5,517,PEDRANOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,279,1
1,1,Rede Estadual,5,518,PEDREGULHO,9? Ano EF,9,GERAL,2,MATEM?TICA,249,8
1,1,Rede Estadual,5,518,PEDREGULHO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,277,7
1,1,Rede Estadual,5,520,PEDRO DE TOLEDO,9? Ano EF,9,GERAL,2,MATEM?TICA,242,6
1,1,Rede Estadual,5,520,PEDRO DE TOLEDO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,275,2
1,1,Rede Estadual,5,521,PENAPOLIS,3? Ano EF,9,GERAL,2,MATEM?TICA,259,2
1,1,Rede Estadual,5,521,PENAPOLIS,5? Ano EF,9,GERAL,2,MATEM?TICA,263,7
1,1,Rede Estadual,5,521,PENAPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,255,2
1,1,Rede Estadual,5,521,PENAPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,282,6
1,1,Rede Estadual,5,522,PEREIRA BARRETO,9? Ano EF,9,GERAL,2,MATEM?TICA,276,2
1,1,Rede Estadual,5,522,PEREIRA BARRETO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,306,5
1,1,Rede Estadual,5,523,PEREIRAS,9? Ano EF,9,GERAL,2,MATEM?TICA,261,7
1,1,Rede Estadual,5,523,PEREIRAS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,271,8
1,1,Rede Estadual,5,525,PIACATU,9? Ano EF,9,GERAL,2,MATEM?TICA,270,2
1,1,Rede Estadual,5,525,PIACATU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,326,9
1,1,Rede Estadual,5,529,PINDORAMA,9? Ano EF,9,GERAL,2,MATEM?TICA,287,4
1,1,Rede Estadual,5,529,PINDORAMA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,294,9
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,3? Ano EF,9,GERAL,2,MATEM?TICA,223,8
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,5? Ano EF,9,GERAL,2,MATEM?TICA,226,6
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,9? Ano EF,9,GERAL,2,MATEM?TICA,261,9
1,1,Rede Estadual,5,530,ESPIRITO SANTO DO PINHAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,2
1,1,Rede Estadual,5,531,PINHALZINHO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,6
1,1,Rede Estadual,5,532,PIQUEROBI,9? Ano EF,9,GERAL,2,MATEM?TICA,252,9
1,1,Rede Estadual,5,532,PIQUEROBI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,285,9
1,1,Rede Estadual,5,534,PIRACAIA,9? Ano EF,9,GERAL,2,MATEM?TICA,272,6
1,1,Rede Estadual,5,534,PIRACAIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,296,5
1,1,Rede Estadual,5,535,PIRACICABA,3? Ano EF,9,GERAL,2,MATEM?TICA,236,8
1,1,Rede Estadual,5,535,PIRACICABA,5? Ano EF,9,GERAL,2,MATEM?TICA,249,3
1,1,Rede Estadual,5,535,PIRACICABA,9? Ano EF,9,GERAL,2,MATEM?TICA,262,9
1,1,Rede Estadual,5,535,PIRACICABA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,280,8
1,1,Rede Estadual,5,536,PIRASSUNUNGA,9? Ano EF,9,GERAL,2,MATEM?TICA,266,3
1,1,Rede Estadual,5,536,PIRASSUNUNGA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,288,8
1,1,Rede Estadual,5,537,PIRAJU,9? Ano EF,9,GERAL,2,MATEM?TICA,272,8
1,1,Rede Estadual,5,537,PIRAJU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,287,4
1,1,Rede Estadual,5,538,PIRAJUI,9? Ano EF,9,GERAL,2,MATEM?TICA,339,4
1,1,Rede Estadual,5,538,PIRAJUI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,326,2
1,1,Rede Estadual,5,539,PIRANGI,9? Ano EF,9,GERAL,2,MATEM?TICA,265,1
1,1,Rede Estadual,5,539,PIRANGI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,304,3
1,1,Rede Estadual,5,541,PIRAPOZINHO,9? Ano EF,9,GERAL,2,MATEM?TICA,254,1
1,1,Rede Estadual,5,541,PIRAPOZINHO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,282,1
1,1,Rede Estadual,5,542,PIRATININGA,9? Ano EF,9,GERAL,2,MATEM?TICA,231,7
1,1,Rede Estadual,5,542,PIRATININGA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,255,1
1,1,Rede Estadual,5,544,PLANALTO,9? Ano EF,9,GERAL,2,MATEM?TICA,242,2
1,1,Rede Estadual,5,544,PLANALTO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,2
1,1,Rede Estadual,5,545,PLATINA,9? Ano EF,9,GERAL,2,MATEM?TICA,241,9
1,1,Rede Estadual,5,545,PLATINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,254,4
1,1,Rede Estadual,5,547,POLONI,3? Ano EF,9,GERAL,2,MATEM?TICA,194,5
1,1,Rede Estadual,5,547,POLONI,5? Ano EF,9,GERAL,2,MATEM?TICA,248,8
1,1,Rede Estadual,5,547,POLONI,9? Ano EF,9,GERAL,2,MATEM?TICA,262,5
1,1,Rede Estadual,5,547,POLONI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,323,7
1,1,Rede Estadual,5,548,POMPEIA,9? Ano EF,9,GERAL,2,MATEM?TICA,243,2
1,1,Rede Estadual,5,548,POMPEIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,268,5
1,1,Rede Estadual,5,549,PONGAI,9? Ano EF,9,GERAL,2,MATEM?TICA,267,6
1,1,Rede Estadual,5,549,PONGAI,EM-3? s?rie,9,GERAL,2,MATEM?TICA,337,3
1,1,Rede Estadual,5,551,PONTES GESTAL,9? Ano EF,9,GERAL,2,MATEM?TICA,238,7
1,1,Rede Estadual,5,551,PONTES GESTAL,EM-3? s?rie,9,GERAL,2,MATEM?TICA,273,5
1,1,Rede Estadual,5,552,POPULINA,9? Ano EF,9,GERAL,2,MATEM?TICA,276,3
1,1,Rede Estadual,5,552,POPULINA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,337,
1,1,Rede Estadual,5,553,PORANGABA,9? Ano EF,9,GERAL,2,MATEM?TICA,253,4
1,1,Rede Estadual,5,553,PORANGABA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,294,3
1,1,Rede Estadual,5,555,PORTO FERREIRA,9? Ano EF,9,GERAL,2,MATEM?TICA,259,8
1,1,Rede Estadual,5,555,PORTO FERREIRA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,281,7
1,1,Rede Estadual,5,556,POTIRENDABA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,307,1
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,3? Ano EF,9,GERAL,2,MATEM?TICA,226,2
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,5? Ano EF,9,GERAL,2,MATEM?TICA,258,8
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,9? Ano EF,9,GERAL,2,MATEM?TICA,284,8
1,1,Rede Estadual,5,559,PRESIDENTE ALVES,EM-3? s?rie,9,GERAL,2,MATEM?TICA,292,2
1,1,Rede Estadual,5,560,PRESIDENTE BERNARDES,EM-3? s?rie,9,GERAL,2,MATEM?TICA,273,5
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,3? Ano EF,9,GERAL,2,MATEM?TICA,228,8
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,5? Ano EF,9,GERAL,2,MATEM?TICA,238,5
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,9? Ano EF,9,GERAL,2,MATEM?TICA,256,1
1,1,Rede Estadual,5,561,PRESIDENTE EPITACIO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,1
1,1,Rede Estadual,5,562,PRESIDENTE PRUDENTE,9? Ano EF,9,GERAL,2,MATEM?TICA,255,4
1,1,Rede Estadual,5,562,PRESIDENTE PRUDENTE,EM-3? s?rie,9,GERAL,2,MATEM?TICA,284,4
1,1,Rede Estadual,5,563,PRESIDENTE VENCESLAU,9? Ano EF,9,GERAL,2,MATEM?TICA,263,7
1,1,Rede Estadual,5,563,PRESIDENTE VENCESLAU,EM-3? s?rie,9,GERAL,2,MATEM?TICA,288,
1,1,Rede Estadual,5,564,PROMISSAO,3? Ano EF,9,GERAL,2,MATEM?TICA,235,5
1,1,Rede Estadual,5,564,PROMISSAO,5? Ano EF,9,GERAL,2,MATEM?TICA,234,4
1,1,Rede Estadual,5,564,PROMISSAO,9? Ano EF,9,GERAL,2,MATEM?TICA,249,3
1,1,Rede Estadual,5,564,PROMISSAO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,282,4
1,1,Rede Estadual,5,565,QUATA,9? Ano EF,9,GERAL,2,MATEM?TICA,236,3
1,1,Rede Estadual,5,565,QUATA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,254,8
1,1,Rede Estadual,5,566,QUEIROZ,9? Ano EF,9,GERAL,2,MATEM?TICA,242,2
1,1,Rede Estadual,5,566,QUEIROZ,EM-3? s?rie,9,GERAL,2,MATEM?TICA,270,
1,1,Rede Estadual,5,568,QUINTANA,9? Ano EF,9,GERAL,2,MATEM?TICA,263,2
1,1,Rede Estadual,5,568,QUINTANA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,277,9
1,1,Rede Estadual,5,569,RAFARD,9? Ano EF,9,GERAL,2,MATEM?TICA,254,8
1,1,Rede Estadual,5,569,RAFARD,EM-3? s?rie,9,GERAL,2,MATEM?TICA,291,2
1,1,Rede Estadual,5,570,RANCHARIA,3? Ano EF,9,GERAL,2,MATEM?TICA,183,9
1,1,Rede Estadual,5,570,RANCHARIA,5? Ano EF,9,GERAL,2,MATEM?TICA,203,7
1,1,Rede Estadual,5,570,RANCHARIA,9? Ano EF,9,GERAL,2,MATEM?TICA,257,8
1,1,Rede Estadual,5,570,RANCHARIA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,272,2
1,1,Rede Estadual,5,572,REGENTE FEIJO,9? Ano EF,9,GERAL,2,MATEM?TICA,254,3
1,1,Rede Estadual,5,572,REGENTE FEIJO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,278,4
1,1,Rede Estadual,5,573,REGINOPOLIS,9? Ano EF,9,GERAL,2,MATEM?TICA,238,9
1,1,Rede Estadual,5,573,REGINOPOLIS,EM-3? s?rie,9,GERAL,2,MATEM?TICA,275,5
1,1,Rede Estadual,5,574,REGISTRO,9? Ano EF,9,GERAL,2,MATEM?TICA,259,8
1,1,Rede Estadual,5,574,REGISTRO,EM-3? s?rie,9,GERAL,2,MATEM?TICA,283,9
1,1,Rede Estadual,5,575,RESTINGA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,276,7
1,1,Rede Estadual,5,576,RIBEIRA,9? Ano EF,9,GERAL,2,MATEM?TICA,255,4
1,1,Rede Estadual,5,576,RIBEIRA,EM-3? s?rie,9,GERAL,2,MATEM?TICA,267,9
